id	rcd	symbol	hgncid	ensgstable	evidence	testin	pathway	confidence	experiments	caution	uniprotac	pmid	remark	latestupdate	datasource	uniformgenetype
166	Ferroptosis	miR-182-5p	_NA_	_NA_	In conclusion, we demonstrated that I/R induced upregulation of miR-182-5p and miR-378a-3p, leading to activation of ferroptosis in renal injury through downregulation of GPX4 and SLC7A11.	Human, rat	miR-182-5p :-: GPX4, GPX4 :-: Ferroptosis	Validated	0	_NA_	_NA_	33116120	_NA_	2021/8/23	FerrDb team	RNA, micro
167	Ferroptosis	miR-378a-3p	_NA_	_NA_	In conclusion, we demonstrated that I/R induced upregulation of miR-182-5p and miR-378a-3p, leading to activation of ferroptosis in renal injury through downregulation of GPX4 and SLC7A11.	Human, rat	miR-378a-3p :-: SLC7A11, SLC7A11 :-: Ferroptosis	Validated	0	_NA_	_NA_	33116120	_NA_	2021/8/23	FerrDb team	RNA, micro
168	Ferroptosis	CTSB	HGNC:2527	ENSG00000164733	Mechanistically, nuclear CTSB accumulation causes DNA damage and subsequent activation of the stimulator of interferon response CGAMP interactor 1 (STING1/STING)-dependent DNA sensor pathway, which ultimately leads to autophagy-dependent ferroptosis.	Human, mice	CTSB :+: DNA damage, DNA damage :+: DNA sensor pathway, DNA sensor pathway :+: Ferroptosis	Deduced	0	_NA_	_NA_	33268027	_NA_	2021/8/25	FerrDb team	gene with protein product
169	Ferroptosis	ACSL4	HGNC:3571	ENSG00000068366	Inhibition of ACSL4 attenuates ferroptotic damage after pulmonary ischemia-reperfusion.	Human, mice	ACSL4 :-: GPX4, GPX4 :-: Ferroptosis	Deduced	0	_NA_	_NA_	33070393	_NA_	2021/8/27	FerrDb team	gene with protein product
170	Ferroptosis	ATF4	HGNC:786	ENSG00000128272	We identify ATF4 as differentially expressed in P47 and S47 cells and show that ATF4 can reverse the redox status and rescue metabolism of S47 cells, as well as increase sensitivity to ferroptosis.	Human, mice	ATF4 :+: Ferroptosis	Validated	0	_NA_	_NA_	33055209	_NA_	2021/8/30	FerrDb team	gene with protein product
171	Ferroptosis	BECN1	HGNC:1034	ENSG00000126581	Beclin1 haploinsufficiency rescues low ambient temperature-induced cardiac remodeling and contractile dysfunction through inhibition of ferroptosis and mitochondrial injury.	Mice	BECN1 :+: Ferroptosis	Deduced	0	_NA_	_NA_	33058849	Beclin1 in article	2021/8/30	FerrDb team	gene with protein product
172	Ferroptosis	AQP3	HGNC:636	ENSG00000165272	Further, we observed that aquaporin (AQP) 3, 5, and 8 bind nicotinamide-adenine dinucleotide phosphate oxidase 2 and regulate the permeability of extracellular H2O2, thereby contributing to ferroptosis.	_NA_	(AQP3/NOX2) :+: H2O2, H2O2 :+: Ferroptosis	Deduced	0	_NA_	_NA_	33017631	_NA_	2021/9/1	FerrDb team	gene with protein product
173	Ferroptosis	AQP5	HGNC:638	ENSG00000161798	Further, we observed that aquaporin (AQP) 3, 5, and 8 bind nicotinamide-adenine dinucleotide phosphate oxidase 2 and regulate the permeability of extracellular H2O2, thereby contributing to ferroptosis.	_NA_	(AQP5/NOX2) :+: H2O2, H2O2 :+: Ferroptosis	Deduced	0	_NA_	_NA_	33017631	_NA_	2021/9/1	FerrDb team	gene with protein product
174	Ferroptosis	AQP8	HGNC:642	ENSG00000103375	Further, we observed that aquaporin (AQP) 3, 5, and 8 bind nicotinamide-adenine dinucleotide phosphate oxidase 2 and regulate the permeability of extracellular H2O2, thereby contributing to ferroptosis.	_NA_	(AQP8/NOX2) :+: H2O2, H2O2 :+: Ferroptosis	Deduced	0	_NA_	_NA_	33017631	_NA_	2021/9/1	FerrDb team	gene with protein product
175	Ferroptosis	LINC00618	HGNC:20110	ENSG00000225163	LINC00618 also accelerates ferroptosis by increasing the levels of lipid reactive oxygen species (ROS) and iron, two surrogate markers of ferroptosis, and decreasing the expression of solute carrier family 7 member 11 (SLC7A11)	Human, mice	LINC00618 :+: Lipid ROS, Lipid ROS :+: Ferroptosis,  LINC00618 :+: Iron, Iron :+: Ferroptosis, LINC00618 :-: SLC7A11, SLC7A11 :-: Ferroptosis	Validated	0	_NA_	_NA_	33002417	LINC00618 in article	2021/9/8	FerrDb team	RNA, long non-coding
176	Ferroptosis	IREB2	HGNC:6115	ENSG00000136381	 Further studies have found that ART could lead to the accumulation of IRP 2 a in hepatic stellate cell by inhibiting the ubiquitination of it, thus inducing the increase of iron in HSC (hepatic stellate cell), which could product a large number of ROS (reactive oxide species), resulting the occurrence of ferroptosis in cells.	Human	IRP2 :+: Fe, Fe :+: ROS, ROS :+: Ferroptosis	Deduced	0	_NA_	_NA_	32947011	IRP2 in article	2021/9/13	FerrDb team	gene with protein product
177	Ferroptosis	MT1DP	HGNC:7396	ENSG00000205361	We found that ectopic expression of MT1DP sensitized A549 and H1299 cells to erastin-induced ferroptosis through downregulation of NRF2.	Human	MT1DP :+: miR-365a-3p, miR-365a-3p :-: NRF2, NRF2 :-: Ferroptosis	Validated	0	_NA_	_NA_	32929075	_NA_	2021/9/15	FerrDb team	pseudogene
178	Ferroptosis	ACSL4	HGNC:3571	ENSG00000068366	_NA_	Human	ACSL4 :+: Ferroptosis	Screened	0	_NA_	_NA_	32939090	Top gene in genome-wide CRISPR screens	2021/9/26	FerrDb team	gene with protein product
179	Ferroptosis	PEX10	HGNC:8851	ENSG00000157911	Genome-wide CRISPR screens identify peroxisome components as contributors to ferroptosis susceptibility.	Human, mice	PEX10 :+: PUFA-ePLs, PUFA-ePLs :+: Ferroptosis	Validated	0	_NA_	_NA_	32939090	_NA_	2021/9/26	FerrDb team	gene with protein product
180	Ferroptosis	KEAP1	HGNC:23177	ENSG00000079999	_NA_	Human	KEAP1 :+: Ferroptosis	Screened	0	_NA_	_NA_	32939090	Top gene in genome-wide CRISPR screens	2021/9/26	FerrDb team	gene with protein product
181	Ferroptosis	AGPAT3	HGNC:326	ENSG00000160216	_NA_	Human	AGPAT3 :+: Ferroptosis	Screened	0	_NA_	_NA_	32939090	Top gene in genome-wide CRISPR screens	2021/9/26	FerrDb team	gene with protein product
182	Ferroptosis	PEX12	HGNC:8854	ENSG00000108733	Genome-wide CRISPR screens identify peroxisome components as contributors to ferroptosis susceptibility.	Human	PEX12 :+: PUFA-ePLs, PUFA-ePLs :+: Ferroptosis	Validated	0	_NA_	_NA_	32939090	_NA_	2021/9/26	FerrDb team	gene with protein product
183	Ferroptosis	CHP1	HGNC:17433	ENSG00000187446	_NA_	Human	CHP1 :+: Ferroptosis	Screened	0	_NA_	_NA_	32939090	Top gene in genome-wide CRISPR screens	2021/9/26	FerrDb team	gene with protein product
184	Ferroptosis	GPAT4	HGNC:20880	ENSG00000158669	_NA_	Human	AGPAT6 :+: Ferroptosis	Screened	0	_NA_	_NA_	32939090	AGPAT6 in article; Top gene in genome-wide CRISPR screens	2021/9/26	FerrDb team	gene with protein product
185	Ferroptosis	BRPF1	HGNC:14255	ENSG00000156983	_NA_	Human	BRPF1 :+: Ferroptosis	Screened	0	_NA_	_NA_	32939090	Top gene in genome-wide CRISPR screens	2021/9/26	FerrDb team	gene with protein product
186	Ferroptosis	OSBPL9	HGNC:16386	ENSG00000117859	_NA_	Human	OSBPL9 :+: Ferroptosis	Screened	0	_NA_	_NA_	32939090	Top gene in genome-wide CRISPR screens	2021/9/26	FerrDb team	gene with protein product
187	Ferroptosis	INTS2	HGNC:29241	ENSG00000108506	_NA_	Human	INTS2 :+: Ferroptosis	Screened	0	_NA_	_NA_	32939090	Top gene in genome-wide CRISPR screens	2021/9/26	FerrDb team	gene with protein product
188	Ferroptosis	MMD	HGNC:7153	ENSG00000108960	_NA_	Human	MMD :+: Ferroptosis	Screened	0	_NA_	_NA_	32939090	Top gene in genome-wide CRISPR screens	2021/9/26	FerrDb team	gene with protein product
189	Ferroptosis	CYP4F8	HGNC:2648	ENSG00000186526	_NA_	Human	CYP4F8 :+: Ferroptosis	Screened	0	_NA_	_NA_	32939090	Top gene in genome-wide CRISPR screens	2021/9/26	FerrDb team	gene with protein product
190	Ferroptosis	MLLT1	HGNC:7134	ENSG00000130382	_NA_	Human	MLLT1 :+: Ferroptosis	Screened	0	_NA_	_NA_	32939090	Top gene in genome-wide CRISPR screens	2021/9/26	FerrDb team	gene with protein product
191	Ferroptosis	TTPA	HGNC:12404	ENSG00000137561	_NA_	Human	TTPA :+: Ferroptosis	Screened	0	_NA_	_NA_	32939090	Top gene in genome-wide CRISPR screens	2021/9/26	FerrDb team	gene with protein product
192	Ferroptosis	GRIA3	HGNC:4573	ENSG00000125675	_NA_	Human	GRIA3 :+: Ferroptosis	Screened	0	_NA_	_NA_	32939090	Top gene in genome-wide CRISPR screens	2021/9/26	FerrDb team	gene with protein product
193	Ferroptosis	EPT1	_NA_	_NA_	_NA_	Human	EPT1 :+: Ferroptosis	Screened	0	_NA_	_NA_	32939090	Top gene in genome-wide CRISPR screens	2021/9/26	FerrDb team	unknown
194	Ferroptosis	POM121L12	HGNC:25369	ENSG00000221900	_NA_	Human	POM121L12 :+: Ferroptosis	Screened	0	_NA_	_NA_	32939090	Top gene in genome-wide CRISPR screens	2021/9/26	FerrDb team	gene with protein product
195	Ferroptosis	LIG3	HGNC:6600	ENSG00000005156	_NA_	Human, mice	LIG3 :+: Ferroptosis	Screened	0	_NA_	_NA_	32939090	Top gene in genome-wide CRISPR screens	2021/9/26	FerrDb team	gene with protein product
196	Ferroptosis	AEBP2	HGNC:24051	ENSG00000139154	_NA_	Human	AEBP2 :+: Ferroptosis	Screened	0	_NA_	_NA_	32939090	Top gene in genome-wide CRISPR screens	2021/9/26	FerrDb team	gene with protein product
197	Ferroptosis	AGPS	HGNC:327	ENSG00000018510	Genome-wide CRISPR screens identify peroxisome components as contributors to ferroptosis susceptibility.	Human	AGPS :+: PUFA-ePLs, PUFA-ePLs :+: Ferroptosis	Validated	0	_NA_	_NA_	32939090	_NA_	2021/9/26	FerrDb team	gene with protein product
198	Ferroptosis	CDCA3	HGNC:14624	ENSG00000111665	_NA_	Human	CDCA3 :+: Ferroptosis	Screened	0	_NA_	_NA_	32939090	Top gene in genome-wide CRISPR screens	2021/9/26	FerrDb team	gene with protein product
199	Ferroptosis	PEX2	HGNC:9717	ENSG00000164751	Genome-wide CRISPR screens identify peroxisome components as contributors to ferroptosis susceptibility.	Human	PEX2 :+: PUFA-ePLs, PUFA-ePLs :+: Ferroptosis	Validated	0	_NA_	_NA_	32939090	_NA_	2021/9/26	FerrDb team	gene with protein product
200	Ferroptosis	LPCAT3	HGNC:30244	ENSG00000111684	_NA_	Human	LPCAT3 :+: Ferroptosis	Screened	0	_NA_	_NA_	32939090	Top gene in genome-wide CRISPR screens	2021/9/26	FerrDb team	gene with protein product
201	Ferroptosis	PEX6	HGNC:8859	ENSG00000124587	_NA_	Human	PEX6 :+: Ferroptosis	Screened	0	_NA_	_NA_	32939090	Top gene in genome-wide CRISPR screens	2021/9/26	FerrDb team	gene with protein product
202	Ferroptosis	TIMM9	HGNC:11819	ENSG00000100575	_NA_	Human	TIMM9 :+: Ferroptosis	Screened	0	_NA_	_NA_	32939090	Top gene in genome-wide CRISPR screens	2021/9/26	FerrDb team	gene with protein product
203	Ferroptosis	DCAF7	HGNC:30915	ENSG00000136485	_NA_	Human	DCAF7 :+: Ferroptosis	Screened	0	_NA_	_NA_	32939090	Top gene in genome-wide CRISPR screens	2021/9/26	FerrDb team	gene with protein product
204	Ferroptosis	LCE2C	HGNC:29460	ENSG00000187180	_NA_	Human	LCE2C :+: Ferroptosis	Screened	0	_NA_	_NA_	32939090	Top gene in genome-wide CRISPR screens	2021/9/26	FerrDb team	gene with protein product
205	Ferroptosis	FAR1	HGNC:26222	ENSG00000197601	Genome-wide CRISPR screens identify peroxisome components as contributors to ferroptosis susceptibility.	Human	FAR1 :+: PUFA-ePLs, PUFA-ePLs :+: Ferroptosis	Validated	0	_NA_	_NA_	32939090	_NA_	2021/9/26	FerrDb team	gene with protein product
206	Ferroptosis	PHF21A	HGNC:24156	ENSG00000135365	_NA_	Human	PHF21A :+: Ferroptosis	Screened	0	_NA_	_NA_	32939090	Top gene in genome-wide CRISPR screens	2021/9/26	FerrDb team	gene with protein product
207	Ferroptosis	SMAD7	HGNC:6773	ENSG00000101665	_NA_	Human	SMAD7 :+: Ferroptosis	Screened	0	_NA_	_NA_	32939090	Top gene in genome-wide CRISPR screens	2021/9/26	FerrDb team	gene with protein product
208	Ferroptosis	LYRM1	HGNC:25074	ENSG00000102897	_NA_	Human	LYRM1 :+: Ferroptosis	Screened	0	_NA_	_NA_	32939090	Top gene in genome-wide CRISPR screens	2021/9/26	FerrDb team	gene with protein product
209	Ferroptosis	AMN	HGNC:14604	ENSG00000166126	_NA_	Human	AMN :+: Ferroptosis	Screened	0	_NA_	_NA_	32939090	Top gene in genome-wide CRISPR screens	2021/9/26	FerrDb team	gene with protein product
210	Ferroptosis	PEX3	HGNC:8858	ENSG00000034693	Genome-wide CRISPR screens identify peroxisome components as contributors to ferroptosis susceptibility.	Human	PEX3 :+: PUFA-ePLs, PUFA-ePLs :+: Ferroptosis	Validated	0	_NA_	_NA_	32939090	_NA_	2021/9/26	FerrDb team	gene with protein product
211	Ferroptosis	MTCH1	HGNC:17586	ENSG00000137409	_NA_	Human	MTCH1 :+: Ferroptosis	Screened	0	_NA_	_NA_	32939090	Top gene in genome-wide CRISPR screens	2021/9/26	FerrDb team	gene with protein product
212	Ferroptosis	ZEB1	HGNC:11642	ENSG00000148516	CDH1 silencing or ZEB1 overexpression increased the susceptibility to ferroptosis, whereas CDH overexpression or ZEB1 silencing decreased the susceptibility, in vitro and in vivo.	Human, mice	ZEB1 :+: Ferroptosis	Validated	0	_NA_	_NA_	32896720	_NA_	2021/9/27	FerrDb team	gene with protein product
213	Ferroptosis	SIRT1	HGNC:14929	ENSG00000096717	Histone deacetylase SIRT1 gene silencing or pharmacological inhibition by EX-527 suppressed EMT and consequently decreased ferroptosis, whereas SIRT inducers, resveratrol and SRT1720, increased ferroptosis.	Human, mice	SIRT1 :+: EMT, EMT :+: Ferroptosis	Validated	0	_NA_	_NA_	32896720	_NA_	2021/9/27	FerrDb team	gene with protein product
214	Ferroptosis	ACADSB	HGNC:91	ENSG00000196177	Overexpression of ACADSB inhibits CRC cell migration, invasion, and proliferation, while ACADSB knockdown has the opposite effect. More importantly, the study finds that ACADSB negatively regulates expression of glutathione reductase and glutathione peroxidase 4, the two main enzymes responsible for clearing glutathione (GSH) in CRC cells.	Human	ACADSB :-: GSR, GSR :-: Ferroptosis, ACADSB :-: GPX4, GPX4 :-: Ferroptosis, ACADSB :-: GSH, GSH :-: Ferroptosis	Deduced	0	_NA_	_NA_	32776663	_NA_	2021/10/11	FerrDb team	gene with protein product
215	Ferroptosis	PVT1	HGNC:9709	ENSG00000249859	PVT1 silencing or miR-214 overexpression significantly reduced infarct size and suppressed ferroptosis in vivo.	Human, mice	PVT1 :+: Ferroptosis	Validated	0	_NA_	_NA_	32827544	_NA_	2021/10/13	FerrDb team	RNA, long non-coding
216	Ferroptosis	hsa_circ_0008367	_NA_	_NA_	These evidences suggested cIARS to be a positive regulator of ferroptosis in HCC cells.	Human	hsa_circ_0008367 :+: Ferroptosis	Validated	0	_NA_	_NA_	32802409	_NA_	2021/10/15	FerrDb team	circular RNA
217	Ferroptosis	SLC39A14	HGNC:20858	ENSG00000104635	Loss of hepatic Slc39a14 protects against ferroptosis-induced liver fibrosis in Trf-LKO mice	Mice	SLC39A14 :+: Ferroptosis	Validated	0	_NA_	_NA_	32374849	_NA_	2021/10/17	FerrDb team	gene with protein product
218	Ferroptosis	NCOA4	HGNC:7671	ENSG00000266412	Additionally, NCOA4 expression was inhibited, which reduced degradation of ferritin and suppressed ferroptosis.	Human	NCOA4 :-: FTMT :-: Ferroptosis	Deduced	0	_NA_	Q13772	32810738	_NA_	2021/10/28	FerrDb team	gene with protein product
219	Ferroptosis	MAP3K11	HGNC:6850	ENSG00000173327	Inhibition of MLK3 improves cardiac function and inhibits ferroptosis at week 8 of TAC.	Mice	MAP3K11 :+: Ferroptosis	Validated	0	_NA_	Q16584	32710001	MLK3 in article.	2021/11/5	FerrDb team	gene with protein product
220	Ferroptosis	GSK3B	HGNC:4617	ENSG00000082701	Silence of GSK-3β blocked erastin-induced ferroptosis with less production of ROS and malondialdehyde (MDA) via upregulation of GPX4 and downregulation of arachidonate 15-lipoxygenase (Alox15), overexpression of GSK-3β enhanced erastin-triggered ferroptosis with elevated ROS and MDA	Human	GSK3B :+: Lipid ROS, Lipid ROS :+: Ferroptosis, GSK3B :-: GPX4, GPX4 :-: Ferroptosis	Validated	0	_NA_	P49841	32642794	GSK-3β in article	2021/11/11	FerrDb team	gene with protein product
221	Ferroptosis	MAPK8	HGNC:6881	ENSG00000107643	Knockdown of JNK results in loss of SAS‑induced cell proliferation inhibition and cell death.	Human	MAPK8 :+: Ferroptosis	Validated	0	_NA_	P45983	32782585	JNK in article.	2021/11/16	FerrDb team	gene with protein product
222	Ferroptosis	BRD7	HGNC:14310	ENSG00000166164	Upregulated BRD7 expression contributes to HSC ferroptosis.	Human, mice	BRD7 :+: Lipid ROS, Lipid ROS :+: Ferroptosis, BRD7 :-: GSH, GSH :-: Ferroptosis 	Validated	0	_NA_	Q9NPI1	32863216	_NA_	2021/11/18	FerrDb team	gene with protein product
223	Ferroptosis	TP53	HGNC:11998	ENSG00000141510	Additionally, p53 knockdown and S392A mutant both can reduced the classical ferroptotic events by BRD7 knockin, including redox-active iron overload, lipid ROS accumulation, GSH depletion, and lipid peroxidation.	Human, mice	TP53 :+: Lipid ROS, Lipid ROS :+: Ferroptosis, TP53 :-: GSH, GSH :-: Ferroptosis 	Validated	0	_NA_	P04637	32863216	p53 in article.	2021/11/18	FerrDb team	gene with protein product
224	Ferroptosis	SLC25A28	HGNC:23472	ENSG00000155287	As expected, shRNA-mediated knockdown of SLC25A28 completely abolished the mitochondrial iron accumulation, and, in turn, impaired BRD7 knockin-enhanced ferroptotic cell death (Fig. 4G) and classical ferroptotic events.	Human, mice	SLC25A28 :+: mitochondrial iron accumulation, mitochondrial iron accumulation :+: Ferroptosis	Validated	0	_NA_	Q96A46	32863216	_NA_	2021/11/18	FerrDb team	gene with protein product
225	Ferroptosis	ACSL4	HGNC:3571	ENSG00000068366	Inhibition of ACSL4 suppresses ferroptosis, inflammation and lipid accumulation triggered by arsenic.	Rat	ACSL4 :+: Ferroptosis	Validated	0	_NA_	O60488	32593899	_NA_	2021/11/18	FerrDb team	gene with protein product
226	Ferroptosis	MFN2	HGNC:16877	ENSG00000116688	Thus, Mfn2 appeared to act as a driving role in the evolution of ferroptosis and NASH induced by NaAsO2.	Rat	MFN2 :+: 5-HETE, 5-HETE :+: Ferroptosis	Validated	0	_NA_	O95140	32593899	_NA_	2021/11/18	FerrDb team	gene with protein product
227	Ferroptosis	ACSL4	HGNC:3571	ENSG00000068366	Knockdown of ACSL4 expression by specific siRNA/sgRNA significantly attenuated sorafenib-induced lipid peroxidation and ferroptosis in Huh7 cells, and also rescued sorafenibinduced inhibition of xenograft tumor growth in vivo.	Human	ACSL4 :+: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	O60488	32541921	_NA_	2021/11/21	FerrDb team	gene with protein product
228	Ferroptosis	SLC11A2	HGNC:10908	ENSG00000110911	Overexpression of DMT1 promoted H/R-induced cell ferroptosis.	Human	SLC11A2 :+: Lipid ROS, Lipid ROS :+: Ferroptosis, SLC11A2 :+: ferrous iron, ferrous iron :+: Ferroptosis, SLC11A2 :+: iron deposition, iron deposition :+: Ferroptosis 	Validated	0	_NA_	P49281	32535745	DMT1 in article.	2021/11/21	FerrDb team	gene with protein product
229	Ferroptosis	ZFAS1	HGNC:33101	ENSG00000177410	lncRNA ZFAS1 promotes lung fibroblast-to-myofibroblast transition and ferroptosis via functioning as a ceRNA through miR-150- 5p/SLC38A1 axis.	Human, rat	ZFAS1 :+: SLC38A1, SLC38A1 :+: Ferroptosis, ZFAS1 :+: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	_NA_	32453709	_NA_	2021/12/1	FerrDb team	RNA, long non-coding
230	Ferroptosis	SLC38A1	HGNC:13447	ENSG00000111371	Mechanistically, silencing of lncRNA ZFAS1 attenuated ferroptosis and PF progression by lncRNA ZFAS1 acting as a competing endogenous RNA (ceRNA) and sponging miR-150-5p to downregulate SLC38A1 expression.	Human, rat	SLC38A1 :+: Ferroptosis	Deduced	0	_NA_	Q9H2H9	32453709	_NA_	2021/12/1	FerrDb team	gene with protein product
231	Ferroptosis	TSC1	HGNC:12362	ENSG00000165699	Haploinsufficiency of Tsc1 in tubular cells prevents cisplatin-induced tubular cell death and AKI.	Human, mice	TSC1 :+: Ferroptosis	Validated	0	Many studies revealed that apoptosis, necroptosis as well as ferroptosis all contribute to cisplatin-induced tubular cell death and AKI.	Q92574	32404875	_NA_	2021/12/2	FerrDb team	gene with protein product
232	Ferroptosis	PEBP1	HGNC:8630	ENSG00000089220	We found that PEBP1 KO HT22 cells demonstrated very high resistance to RSL3-induced ferroptosis compared with wild-type control cells.	Human	PEBP1 :+: Ferroptosis	Validated	0	_NA_	P30086	32513718	_NA_	2021/12/2	FerrDb team	gene with protein product
233	Ferroptosis	TGFB1	HGNC:11766	ENSG00000105329	Therefore, PLC/PRF/5 cells and Huh7 cells were vulnerable to RSL3 in the presence of TGF-β1.	Human	TGFB1 :-: xCT, xCT :+: GSH, GSH :-: Ferroptosis	Deduced	0	_NA_	P01137	32471991	TGF-β1 in article	2021/12/3	FerrDb team	gene with protein product
234	Ferroptosis	SNCA	HGNC:11138	ENSG00000145335	Alpha synuclein aggregation drives ferroptosis: an interplay of iron, calcium and lipid peroxidation.	Human	SNCA :+: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	P37840	32341450	Alpha synuclein in article.	2021/12/9	FerrDb team	gene with protein product
235	Ferroptosis	SIRT3	HGNC:14931	ENSG00000142082	SIRT3 deficiency is resistant to autophagy‐dependent ferroptosis by inhibiting the AMPK/mTOR pathway and promoting GPX4 levels.	Human, porcine	SIRT3 :-: GPX4, GPX4 :-: Ferroptosis	Validated	0	_NA_	Q9NTG7	32329068	_NA_	2021/12/9	FerrDb team	gene with protein product
236	Ferroptosis	PRKAA2	HGNC:9377	ENSG00000162409	Suppression of AMPK impairs SIRT3‐enhanced ferroptosis.	Human, porcine	PRKAA2 :+: Ferroptosis	Validated	0	_NA_	P54646	32329068	AMPK in article.	2021/12/9	FerrDb team	gene with protein product
237	Ferroptosis	TFRC	HGNC:11763	ENSG00000072274	Knockdown of TFRC suppresses CP depletion-enhanced ferroptosis.	Human	TFRC :+: Fe2+, Fe2+ :+: Ferroptosis, TFRC :+: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	P02786	32283255	_NA_	2021/12/9	FerrDb team	gene with protein product
238	Ferroptosis	CGAS	HGNC:21367	ENSG00000164430	The CGAS-STING1 pathway promotes zalcitabine-induced ferroptosis.	Human	CGAS :+: MDA, MDA :+: Ferroptosis	Validated	0	_NA_	Q8N884	32186434	_NA_	2021/12/19	FerrDb team	gene with protein product
239	Ferroptosis	STING1	HGNC:27962	ENSG00000184584	The CGAS-STING1 pathway promotes zalcitabine-induced ferroptosis.	Human	STING1 :+: MDA, MDA :+: Ferroptosis	Validated	0	_NA_	Q86WV6	32186434	_NA_	2021/12/19	FerrDb team	gene with protein product
240	Ferroptosis	HDDC3	HGNC:30522	ENSG00000184508	Ferroptosis-inducing erastin or cystine deprivation elevates MESH1, whose overexpression depletes NADPH and sensitizes cells to ferroptosis, whereas MESH1 depletion promotes ferroptosis survival by sustaining the levels of NADPH and GSH and by reducing lipid peroxidation.	Human	HDDC3 :-: NADPH, NADPH :-: Ferroptosis, HDDC3 :-: GSH, GSH :-: Ferroptosis, HDDC3 :+: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	Q8N4P3	32462112	MESH1 in article.	2021/12/22	FerrDb team	gene with protein product
241	Ferroptosis	MIR761	HGNC:37305	ENSG00000283899	Additionally, circ-TTBK2 knockdown or miR-761 increase could retard cell proliferation, invasion, and promote ferroptosis in glioma cells.	Human	MIR761 :-: ITGB8, ITGB8 :-: Ferroptosis	Validated	0	_NA_	_NA_	32196629	_NA_	2021/12/24	FerrDb team	RNA, micro
242	Ferroptosis	MDM2	HGNC:6973	ENSG00000135679	MDM2 and MDMX promote ferroptosis by PPARα-mediated lipid remodeling.	Human	MDM2 :+: Lipid ROS, Lipid ROS :+: Ferroptosis, MDM2 :-: PPARα, PPARα :-: Ferroptosis	Validated	0	_NA_	Q00987	32079652	_NA_	2021/12/30	FerrDb team	gene with protein product
243	Ferroptosis	MDM4	HGNC:6974	ENSG00000198625	MDM2 and MDMX promote ferroptosis by PPARα-mediated lipid remodeling.	Human	MDM4 :+: Lipid ROS, Lipid ROS :+: Ferroptosis, MDM4 :-: PPARα, PPARα :-: Ferroptosis	Validated	0	_NA_	O15151	32079652	MDMX in article.	2021/12/30	FerrDb team	gene with protein product
244	Ferroptosis	ALOX15	HGNC:433	ENSG00000161905	Indeed, knocking down (KD) of 15-LOX in M2 RAW 264.7 macrophages and EOC 20 cells resulted in significantly reduced sensitivity to ferroptosis triggered by RSL3 (Figs. 1e,f and supplementary Fig. 1e, f).	Mice	ALOX15 :+: Ferroptosis	Validated	0	_NA_	P16050	32080625	15-LOX in article.	2021/12/30	FerrDb team	gene with protein product
245	Ferroptosis	POR	HGNC:9208	ENSG00000127948	These data indicate that POR is a key enzyme involved in the execution of ML210/RSL3-induced ferroptotic cell death in melanoma and ccRCC cells.	Human	POR :+: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	P16435	32080622	_NA_	2021/12/30	FerrDb team	gene with protein product
246	Ferroptosis	MIR214	HGNC:31591	ENSG00000283844	MicroRNA-214-3p enhances erastin-induced ferroptosis by targeting ATF4 in hepatoma cells.	Human	miR-214 :+: Lipid ROS, Lipid ROS :+: Ferroptosis, miR-214 :+: malondialdehyde, malondialdehyde :+: Ferroptosis, miR-214 :+: Fe2+, Fe2+ :+: Ferroptosis, miR-214 :-: glutathione, glutathione :-: Ferroptosis, miR-214 :-: ATF4, ATF4 :-: Ferroptosis	Validated	0	_NA_	_NA_	31960438	_NA_	2021/12/30	FerrDb team	RNA, micro
247	Ferroptosis	DLD	HGNC:2898	ENSG00000091140	DLD links to ferroptosis induced by cystine deprivation or import inhibition. DLD gene silencing caused a significant reduction in cellular and lipid ROS levels induced by cystine deprivation but did not change intracellular GSH contents.	Human	DLD :+: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	P09622	31931284	_NA_	2021/12/30	FerrDb team	gene with protein product
248	Ferroptosis	LONP1	HGNC:9479	ENSG00000196365	Inhibition of LONP1 protects against erastin-induced ferroptosis in Pancreatic ductal adenocarcinoma PANC1 cells.	Human	LONP1 :-: GPX4, GPX4 :-: Ferroptosis, LONP1 :+: ACSL4, ACSL4 :+: Ferroptosis, LONP1 :-: GSH, GSH :-: Ferroptosis, LONP1 :+: MDA, MDA :+: Ferroptosis, LONP1 :-: Nrf2, Nrf2 :+: GPX4, GPX4 :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	P36776	31822343	_NA_	2022/1/7	FerrDb team	gene with protein product
